546	diagnosis	diagnostic	0.53	710.777978805893	6.134577698516703
490	diagnosis	diagnostic	0.53	710.777978805893	6.134577698516703
524	diagnosis	diagnostic	0.53	710.777978805893	6.134577698516703
69	diagnosis	diagnostic	0.53	710.777978805893	6.134577698516703
527	diagnosis	diagnostic	0.53	710.777978805893	6.134577698516703
432	diagnosis	diagnostic	0.53	710.777978805893	6.134577698516703
526	diagnosis	diagnostic	0.53	710.777978805893	6.134577698516703
424	diagnosis	diagnostic	0.53	710.777978805893	6.134577698516703
354	available	accessibles	0.57	775.3941586973378	6.195946644892995
360	available	accessibles	0.57	775.3941586973378	6.195946644892995
359	available	accessibles	0.57	775.3941586973378	6.195946644892995
358	available	accessibles	0.57	775.3941586973378	6.195946644892995
357	unavailable	accessibles	0.57	775.3941586973378	6.195946644892995
354	unavailable	accessibles	0.57	775.3941586973378	6.195946644892995
358	unavailable	accessibles	0.57	775.3941586973378	6.195946644892995
358	available	accessibles	0.57	775.3941586973378	6.195946644892995
354	available	accessibles	0.57	775.3941586973378	6.195946644892995
357	available	accessibles	0.57	775.3941586973378	6.195946644892995
359	unavailable	accessibles	0.57	775.3941586973378	6.195946644892995
357	available	accessibles	0.57	775.3941586973378	6.195946644892995
122	cost	coûts	1.46	1292.3235978288963	6.259978965057976
132	costs	coûts	1.46	1292.3235978288963	6.259978965057976
132	costs	coûts	1.46	1292.3235978288963	6.259978965057976
132	costs	coûts	1.46	1292.3235978288963	6.259978965057976
139	cost	coûts	1.46	1292.3235978288963	6.259978965057976
357	costs	coûts	1.46	1292.3235978288963	6.259978965057976
354	costs	coûts	1.46	1292.3235978288963	6.259978965057976
121	costs	coûts	1.46	1292.3235978288963	6.259978965057976
140	savings	coûts	1.46	1292.3235978288963	6.259978965057976
140	cost	coûts	1.46	1292.3235978288963	6.259978965057976
134	cost	coûts	1.46	1292.3235978288963	6.259978965057976
142	cost	coûts	1.46	1292.3235978288963	6.259978965057976
124	cost	coûts	1.46	1292.3235978288963	6.259978965057976
120	cost	coûts	1.46	1292.3235978288963	6.259978965057976
360	costs	coûts	1.46	1292.3235978288963	6.259978965057976
143	savings	coûts	1.46	1292.3235978288963	6.259978965057976
143	cost	coûts	1.46	1292.3235978288963	6.259978965057976
131	cost	coûts	1.46	1292.3235978288963	6.259978965057976
128	Costs	coûts	1.46	1292.3235978288963	6.259978965057976
142	cost	coûts	1.46	1292.3235978288963	6.259978965057976
358	costs	coûts	1.46	1292.3235978288963	6.259978965057976
353	costs	coûts	1.46	1292.3235978288963	6.259978965057976
570	used	utilisé	0.47	775.3941586973378	6.261329404155847
441	utilized	utilisé	0.47	775.3941586973378	6.261329404155847
247	used	utilisé	0.47	775.3941586973378	6.261329404155847
195	used	utilisé	0.47	775.3941586973378	6.261329404155847
5	used	utilisé	0.47	775.3941586973378	6.261329404155847
148	used	utilisé	0.47	775.3941586973378	6.261329404155847
354	used	utilisé	0.47	775.3941586973378	6.261329404155847
566	used	utilisé	0.47	775.3941586973378	6.261329404155847
405	used	utilisé	0.47	775.3941586973378	6.261329404155847
566	used	utilisé	0.47	775.3941586973378	6.261329404155847
572	confidence	confiance	0.03	581.5456190230034	6.326468706326809
332	confidence	confiance	0.03	581.5456190230034	6.326468706326809
571	confidence	confiance	0.03	581.5456190230034	6.326468706326809
513	confidence	confiance	0.03	581.5456190230034	6.326468706326809
75	confidence	confiance	0.03	581.5456190230034	6.326468706326809
14	confidence	confiance	0.03	581.5456190230034	6.326468706326809
244	development	développement	0.47	840.0103385887826	6.341372111829384
250	development	développement	0.47	840.0103385887826	6.341372111829384
252	development	développement	0.47	840.0103385887826	6.341372111829384
251	development	développement	0.47	840.0103385887826	6.341372111829384
130	increase	augmentation	0.24	710.777978805893	6.343216563628031
497	increase	augmentation	0.24	710.777978805893	6.343216563628031
471	rise	augmentation	0.24	710.777978805893	6.343216563628031
492	endocrine	endocriniens	0.01	581.5456190230034	6.345886792183911
491	endocrine	endocriniens	0.01	581.5456190230034	6.345886792183911
503	endocrine	endocriniens	0.01	581.5456190230034	6.345886792183911
491	paediatric	endocriniens	0.01	581.5456190230034	6.345886792183911
496	endocrine	endocriniens	0.01	581.5456190230034	6.345886792183911
497	paediatric	endocriniens	0.01	581.5456190230034	6.345886792183911
499	endocrine	endocriniens	0.01	581.5456190230034	6.345886792183911
500	endocrine	endocriniens	0.01	581.5456190230034	6.345886792183911
490	endocrine	endocriniens	0.01	581.5456190230034	6.345886792183911
494	endocrine	endocriniens	0.01	581.5456190230034	6.345886792183911
550	regression	régression	0.01	646.1617989144481	6.4512473078417365
551	regression	régression	0.01	646.1617989144481	6.4512473078417365
549	regression	régression	0.01	646.1617989144481	6.4512473078417365
247	regression	régression	0.01	646.1617989144481	6.4512473078417365
332	regression	régression	0.01	646.1617989144481	6.4512473078417365
391	regression	régression	0.01	646.1617989144481	6.4512473078417365
255	learning	apprentissage	0.0	646.1617989144481	6.461099604284748
260	learning	apprentissage	0.0	646.1617989144481	6.461099604284748
51	learning	apprentissage	0.0	646.1617989144481	6.461099604284748
257	learning	apprentissage	0.0	646.1617989144481	6.461099604284748
253	learning	apprentissage	0.0	646.1617989144481	6.461099604284748
242	learning	apprentissage	0.0	646.1617989144481	6.461099604284748
152	learning	apprentissage	0.0	646.1617989144481	6.461099604284748
518	surgery	chirurgie	0.1	710.777978805893	6.462000099617998
508	surgery	chirurgie	0.1	710.777978805893	6.462000099617998
209	surgery	chirurgie	0.1	710.777978805893	6.462000099617998
480	surgery	chirurgie	0.1	710.777978805893	6.462000099617998
511	surgery	chirurgie	0.1	710.777978805893	6.462000099617998
474	setting	contexte	0.16	775.3941586973378	6.496367743122207
473	setting	contexte	0.16	775.3941586973378	6.496367743122207
409	setting	contexte	0.16	775.3941586973378	6.496367743122207
29	Background	Contexte	0.16	775.3941586973378	6.496367743122207
143	setting	contexte	0.16	775.3941586973378	6.496367743122207
528	Background	Contexte	0.16	775.3941586973378	6.496367743122207
279	Background	Contexte	0.16	775.3941586973378	6.496367743122207
361	Background	Contexte	0.16	775.3941586973378	6.496367743122207
467	duration	durée	0.02	710.777978805893	6.536801312700697
467	duration	durée	0.02	710.777978805893	6.536801312700697
101	duration	durée	0.02	710.777978805893	6.536801312700697
302	time	durée	0.02	710.777978805893	6.536801312700697
109	days	durée	0.02	710.777978805893	6.536801312700697
6	time	durée	0.02	710.777978805893	6.536801312700697
104	period	durée	0.02	710.777978805893	6.536801312700697
391	duration	durée	0.02	710.777978805893	6.536801312700697
358	ENDS	inhalateurs	0.06	775.3941586973378	6.585712843458056
357	ENDS	inhalateurs	0.06	775.3941586973378	6.585712843458056
357	ENDS	inhalateurs	0.06	775.3941586973378	6.585712843458056
358	ENDS	inhalateurs	0.06	775.3941586973378	6.585712843458056
359	ENDS	inhalateurs	0.06	775.3941586973378	6.585712843458056
354	ENDS	inhalateurs	0.06	775.3941586973378	6.585712843458056
353	systems	inhalateurs	0.06	775.3941586973378	6.585712843458056
360	ENDS	inhalateurs	0.06	775.3941586973378	6.585712843458056
358	ENDS	inhalateurs	0.06	775.3941586973378	6.585712843458056
357	ENDS	inhalateurs	0.06	775.3941586973378	6.585712843458056
309	testosterone	testostérone	0.03	775.3941586973378	6.61415077877859
312	testosterone	testostérone	0.03	775.3941586973378	6.61415077877859
311	testosterone	testostérone	0.03	775.3941586973378	6.61415077877859
309	testosterone	testostérone	0.03	775.3941586973378	6.61415077877859
310	testosterone	testostérone	0.03	775.3941586973378	6.61415077877859
316	testosterone	testostérone	0.03	775.3941586973378	6.61415077877859
317	testosterone	testostérone	0.03	775.3941586973378	6.61415077877859
131	ESA	ASE	0.02	775.3941586973378	6.623812689690326
139	ESA	ASE	0.02	775.3941586973378	6.623812689690326
34	use	utilisation	0.2	1033.858878263117	6.750433204775002
380	utilizations	utilisation	0.2	1033.858878263117	6.750433204775002
365	utilization	utilisation	0.2	1033.858878263117	6.750433204775002
38	use	utilisation	0.2	1033.858878263117	6.750433204775002
365	utilization	utilisation	0.2	1033.858878263117	6.750433204775002
280	use	utilisation	0.2	1033.858878263117	6.750433204775002
33	use	utilisation	0.2	1033.858878263117	6.750433204775002
530	use	utilisation	0.2	1033.858878263117	6.750433204775002
368	utilization	utilisation	0.2	1033.858878263117	6.750433204775002
382	utilization	utilisation	0.2	1033.858878263117	6.750433204775002
375	utilization	utilisation	0.2	1033.858878263117	6.750433204775002
116	use	utilisation	0.2	1033.858878263117	6.750433204775002
90	surveillance	surveillance	0.11	969.2426983716723	6.763186357939078
60	surveillance	surveillance	0.11	969.2426983716723	6.763186357939078
94	surveillance	surveillance	0.11	969.2426983716723	6.763186357939078
91	reporting	surveillance	0.11	969.2426983716723	6.763186357939078
85	surveillance	surveillance	0.11	969.2426983716723	6.763186357939078
80	living	atteints	0.2	1744.6368570690101	7.27368134853955
420	health	santé	0.11	3489.2737141380203	8.044120203401143
353	health	santé	0.11	3489.2737141380203	8.044120203401143
421	health	santé	0.11	3489.2737141380203	8.044120203401143
110	health	santé	0.11	3489.2737141380203	8.044120203401143
113	health	santé	0.11	3489.2737141380203	8.044120203401143
355	care	santé	0.11	3489.2737141380203	8.044120203401143
420	health	santé	0.11	3489.2737141380203	8.044120203401143
438	health	santé	0.11	3489.2737141380203	8.044120203401143
453	health	santé	0.11	3489.2737141380203	8.044120203401143
388	health	santé	0.11	3489.2737141380203	8.044120203401143
358	health	santé	0.11	3489.2737141380203	8.044120203401143
244	health	santé	0.11	3489.2737141380203	8.044120203401143
422	health	santé	0.11	3489.2737141380203	8.044120203401143
357	health	santé	0.11	3489.2737141380203	8.044120203401143
354	health	santé	0.11	3489.2737141380203	8.044120203401143
452	health	santé	0.11	3489.2737141380203	8.044120203401143
58	health	santé	0.11	3489.2737141380203	8.044120203401143
156	health	santé	0.11	3489.2737141380203	8.044120203401143
260	health	santé	0.11	3489.2737141380203	8.044120203401143
337	health	santé	0.11	3489.2737141380203	8.044120203401143
424	health	santé	0.11	3489.2737141380203	8.044120203401143
559	health	santé	0.11	3489.2737141380203	8.044120203401143
558	food	santé	0.11	3489.2737141380203	8.044120203401143
427	health	santé	0.11	3489.2737141380203	8.044120203401143
432	health	santé	0.11	3489.2737141380203	8.044120203401143
62	health	santé	0.11	3489.2737141380203	8.044120203401143
338	health	santé	0.11	3489.2737141380203	8.044120203401143
362	health	santé	0.11	3489.2737141380203	8.044120203401143
360	health	santé	0.11	3489.2737141380203	8.044120203401143
360	health	santé	0.11	3489.2737141380203	8.044120203401143
258	health	santé	0.11	3489.2737141380203	8.044120203401143
553	estimated	estimés	-1.0	64.61617989144482	8.773635028131961
452	linked	favoriser	-1.0	64.61617989144482	8.773635028131961
137	assuming	supposant	-1.0	64.61617989144482	8.773635028131961
553	inference	inférence	-1.0	64.61617989144482	8.773635028131961
452	marginalized	favoriser	-1.0	64.61617989144482	8.773635028131961
445	Tabouk	Tabouk	-1.0	64.61617989144482	8.773635028131961
31	dermatology	dermatologie	-1.0	64.61617989144482	8.773635028131961
436	examining	examine	-1.0	64.61617989144482	8.773635028131961
564	stenosis	sténose	-1.0	64.61617989144482	8.773635028131961
564	undergoing	subissaient	-1.0	64.61617989144482	8.773635028131961
21	noticing	analyser	-1.0	64.61617989144482	8.773635028131961
578	Discus	Discus	-1.0	64.61617989144482	8.773635028131961
554	evaluated	évaluent	-1.0	64.61617989144482	8.773635028131961
573	results	entraîne	-1.0	64.61617989144482	8.773635028131961
552	robustness	robustesse	-1.0	64.61617989144482	8.773635028131961
135	HD	HD	-1.0	64.61617989144482	8.773635028131961
443	such	tels	-1.0	64.61617989144482	8.773635028131961
141	realized	découler	-1.0	64.61617989144482	8.773635028131961
140	actualized	actualisée	-1.0	64.61617989144482	8.773635028131961
552	demonstrate	démontrent	-1.0	64.61617989144482	8.773635028131961
10	adjuvant	adjuvantes	-1.0	64.61617989144482	8.773635028131961
444	Pearson	Pearson	-1.0	64.61617989144482	8.773635028131961
10	brachytherapy	radiothérapie	-1.0	64.61617989144482	8.773635028131961
566	differentiate	différencier	-1.0	64.61617989144482	8.773635028131961
569	PAWP	PAPO	-1.0	64.61617989144482	8.773635028131961
33	decontamination	décontamination	-1.0	64.61617989144482	8.773635028131961
30	meticillin	méticilline	-1.0	64.61617989144482	8.773635028131961
441	published	publié	-1.0	64.61617989144482	8.773635028131961
587	concluded	conclu	-1.0	64.61617989144482	8.773635028131961
449	achieve	atteindre	-1.0	64.61617989144482	8.773635028131961
143	EPO	EPO	-1.0	64.61617989144482	8.773635028131961
143	implementing	mettent	-1.0	64.61617989144482	8.773635028131961
449	work	élaborent	-1.0	64.61617989144482	8.773635028131961
27	noticing	remarquent	-1.0	64.61617989144482	8.773635028131961
3	perform	procèdent	-1.0	64.61617989144482	8.773635028131961
2	consensus	consensus	-1.0	64.61617989144482	8.773635028131961
21	hypothetical	multinomiale	-1.0	64.61617989144482	8.773635028131961
581	focused	portaient	-1.0	64.61617989144482	8.773635028131961
4	searched	fouillé	-1.0	64.61617989144482	8.773635028131961
143	translates	traduit	-1.0	64.61617989144482	8.773635028131961
17	labelling	MéTHODOLOGIE	-1.0	64.61617989144482	8.773635028131961
561	Differentiation	différentiation	-1.0	64.61617989144482	8.773635028131961
14	recommend	recommander	-1.0	64.61617989144482	8.773635028131961
447	Qaseem	Qassim	-1.0	64.61617989144482	8.773635028131961
4	EBM	EBM	-1.0	64.61617989144482	8.773635028131961
137	resulted	entraînerait	-1.0	64.61617989144482	8.773635028131961
